business_id,date,description,code
FA0007775,20151228,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007822,20160222,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007826,20160129,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007837,20151113,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007858,20160119,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007916,20160223,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007961,20151117,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007962,20160108,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0007968,20160226,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0008039,20151123,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0008058,20160115,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0008058,20160115,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0008670,20160201,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0008972,20160106,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0009273,20160208,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0009449,20160126,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0009615,20151105,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0010694,20151218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0010721,20151120,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012266,20160216,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012462,20160118,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012504,20151211,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012536,20160210,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012564,20160302,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012567,20160127,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012578,20151201,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012581,20160211,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012625,20151105,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012663,20151214,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012674,20160302,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012680,20151209,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012723,20160127,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012737,20160205,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012809,20151207,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012818,20160204,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012927,20151110,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012928,20151022,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012929,20160219,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0012929,20160219,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013015,20151120,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013079,20160111,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013093,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013094,20151201,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013138,20160229,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013152,20151023,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013165,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013188,20160208,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013198,20151102,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013249,20151230,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013264,20160119,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013339,20151119,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013402,20151221,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013439,20160127,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013545,20160129,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013579,20160202,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013612,20160112,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013613,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013670,20160211,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013786,20160210,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013791,20160126,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013793,20160223,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013827,20151223,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013880,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013898,20160128,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013946,20160115,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013963,20160219,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0013985,20160224,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014053,20151117,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014084,20160127,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014186,20160126,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014189,20151209,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014209,20160203,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014289,20160127,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014295,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014342,20160113,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014430,20151218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014475,20151210,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014476,20151230,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014498,20151125,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014557,20151216,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014594,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014722,20151208,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014780,20160216,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014796,20160226,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014806,20160203,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014810,20151123,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014812,20151123,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014893,20151117,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014901,20160112,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0014913,20160216,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015034,20151021,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015037,20160204,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015052,20160203,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015082,20151201,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015119,20160301,Standard not met: Food contact surfaces: clean and sanitized as required,14a
FA0015167,20160218,Standard not met: Food contact surfaces: clean and sanitized as required,14a
